path,label,source_path
data\processed\labelled_4232\Normal\images\Normal-1271.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1271.png
data\processed\labelled_4232\Normal\images\Normal-8743.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8743.png
data\processed\labelled_4232\Normal\images\Normal-9483.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9483.png
data\processed\labelled_4232\Normal\images\Normal-6560.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6560.png
data\processed\labelled_4232\Normal\images\Normal-4409.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4409.png
data\processed\labelled_4232\Normal\images\Normal-1021.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1021.png
data\processed\labelled_4232\Normal\images\Normal-8002.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8002.png
data\processed\labelled_4232\Normal\images\Normal-1448.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1448.png
data\processed\labelled_4232\Normal\images\Normal-3920.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3920.png
data\processed\labelled_4232\Normal\images\Normal-3672.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3672.png
data\processed\labelled_4232\Normal\images\Normal-5698.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5698.png
data\processed\labelled_4232\Normal\images\Normal-2647.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-2647.png
data\processed\labelled_4232\Normal\images\Normal-5601.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5601.png
data\processed\labelled_4232\Normal\images\Normal-8161.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8161.png
data\processed\labelled_4232\Normal\images\Normal-8121.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8121.png
data\processed\labelled_4232\Normal\images\Normal-7959.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7959.png
data\processed\labelled_4232\Normal\images\Normal-4166.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4166.png
data\processed\labelled_4232\Normal\images\Normal-549.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-549.png
data\processed\labelled_4232\Normal\images\Normal-8568.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8568.png
data\processed\labelled_4232\Normal\images\Normal-6232.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6232.png
data\processed\labelled_4232\Normal\images\Normal-8084.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8084.png
data\processed\labelled_4232\Normal\images\Normal-560.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-560.png
data\processed\labelled_4232\Normal\images\Normal-1098.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1098.png
data\processed\labelled_4232\Normal\images\Normal-1142.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1142.png
data\processed\labelled_4232\Normal\images\Normal-138.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-138.png
data\processed\labelled_4232\Normal\images\Normal-6277.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6277.png
data\processed\labelled_4232\Normal\images\Normal-4865.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4865.png
data\processed\labelled_4232\Normal\images\Normal-7062.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7062.png
data\processed\labelled_4232\Normal\images\Normal-4941.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4941.png
data\processed\labelled_4232\Normal\images\Normal-5571.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5571.png
data\processed\labelled_4232\Normal\images\Normal-388.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-388.png
data\processed\labelled_4232\Normal\images\Normal-781.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-781.png
data\processed\labelled_4232\Normal\images\Normal-7607.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7607.png
data\processed\labelled_4232\Normal\images\Normal-1908.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1908.png
data\processed\labelled_4232\Normal\images\Normal-851.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-851.png
data\processed\labelled_4232\Normal\images\Normal-7700.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7700.png
data\processed\labelled_4232\Normal\images\Normal-7666.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7666.png
data\processed\labelled_4232\Normal\images\Normal-8901.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8901.png
data\processed\labelled_4232\Normal\images\Normal-4406.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4406.png
data\processed\labelled_4232\Normal\images\Normal-2651.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-2651.png
data\processed\labelled_4232\Normal\images\Normal-5060.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5060.png
data\processed\labelled_4232\Normal\images\Normal-263.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-263.png
data\processed\labelled_4232\Normal\images\Normal-7439.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7439.png
data\processed\labelled_4232\Normal\images\Normal-3897.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3897.png
data\processed\labelled_4232\Normal\images\Normal-9173.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9173.png
data\processed\labelled_4232\Normal\images\Normal-213.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-213.png
data\processed\labelled_4232\Normal\images\Normal-5346.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5346.png
data\processed\labelled_4232\Normal\images\Normal-1584.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1584.png
data\processed\labelled_4232\Normal\images\Normal-3301.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3301.png
data\processed\labelled_4232\Normal\images\Normal-660.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-660.png
data\processed\labelled_4232\Normal\images\Normal-4336.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4336.png
data\processed\labelled_4232\Normal\images\Normal-6587.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6587.png
data\processed\labelled_4232\Normal\images\Normal-8593.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8593.png
data\processed\labelled_4232\Normal\images\Normal-9085.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9085.png
data\processed\labelled_4232\Normal\images\Normal-10143.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-10143.png
data\processed\labelled_4232\Normal\images\Normal-7493.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7493.png
data\processed\labelled_4232\Normal\images\Normal-819.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-819.png
data\processed\labelled_4232\Normal\images\Normal-6435.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6435.png
data\processed\labelled_4232\Normal\images\Normal-9329.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9329.png
data\processed\labelled_4232\Normal\images\Normal-1765.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1765.png
data\processed\labelled_4232\Normal\images\Normal-344.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-344.png
data\processed\labelled_4232\Normal\images\Normal-5903.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5903.png
data\processed\labelled_4232\Normal\images\Normal-7396.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7396.png
data\processed\labelled_4232\Normal\images\Normal-4794.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4794.png
data\processed\labelled_4232\Normal\images\Normal-135.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-135.png
data\processed\labelled_4232\Normal\images\Normal-9561.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9561.png
data\processed\labelled_4232\Normal\images\Normal-6068.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6068.png
data\processed\labelled_4232\Normal\images\Normal-2847.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-2847.png
data\processed\labelled_4232\Normal\images\Normal-7946.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7946.png
data\processed\labelled_4232\Normal\images\Normal-9951.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9951.png
data\processed\labelled_4232\Normal\images\Normal-4758.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4758.png
data\processed\labelled_4232\Normal\images\Normal-980.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-980.png
data\processed\labelled_4232\Normal\images\Normal-6271.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6271.png
data\processed\labelled_4232\Normal\images\Normal-1092.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1092.png
data\processed\labelled_4232\Normal\images\Normal-4752.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4752.png
data\processed\labelled_4232\Normal\images\Normal-6590.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6590.png
data\processed\labelled_4232\Normal\images\Normal-9795.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9795.png
data\processed\labelled_4232\Normal\images\Normal-699.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-699.png
data\processed\labelled_4232\Normal\images\Normal-890.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-890.png
data\processed\labelled_4232\Normal\images\Normal-7282.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7282.png
data\processed\labelled_4232\Normal\images\Normal-8321.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8321.png
data\processed\labelled_4232\Normal\images\Normal-5782.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5782.png
data\processed\labelled_4232\Normal\images\Normal-8750.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8750.png
data\processed\labelled_4232\Normal\images\Normal-176.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-176.png
data\processed\labelled_4232\Normal\images\Normal-3854.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3854.png
data\processed\labelled_4232\Normal\images\Normal-7870.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7870.png
data\processed\labelled_4232\Normal\images\Normal-6987.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6987.png
data\processed\labelled_4232\Normal\images\Normal-5238.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5238.png
data\processed\labelled_4232\Normal\images\Normal-169.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-169.png
data\processed\labelled_4232\Normal\images\Normal-6562.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6562.png
data\processed\labelled_4232\Normal\images\Normal-8029.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8029.png
data\processed\labelled_4232\Normal\images\Normal-3401.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3401.png
data\processed\labelled_4232\Normal\images\Normal-8580.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-8580.png
data\processed\labelled_4232\Normal\images\Normal-5822.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5822.png
data\processed\labelled_4232\Normal\images\Normal-579.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-579.png
data\processed\labelled_4232\Normal\images\Normal-7839.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7839.png
data\processed\labelled_4232\Normal\images\Normal-6182.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6182.png
data\processed\labelled_4232\Normal\images\Normal-3285.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3285.png
data\processed\labelled_4232\Normal\images\Normal-1652.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1652.png
data\processed\labelled_4232\Normal\images\Normal-7150.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7150.png
data\processed\labelled_4232\Normal\images\Normal-2919.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-2919.png
data\processed\labelled_4232\Normal\images\Normal-7369.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7369.png
data\processed\labelled_4232\Normal\images\Normal-6218.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-6218.png
data\processed\labelled_4232\Normal\images\Normal-2594.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-2594.png
data\processed\labelled_4232\Normal\images\Normal-5022.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-5022.png
data\processed\labelled_4232\Normal\images\Normal-3702.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-3702.png
data\processed\labelled_4232\Normal\images\Normal-7904.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7904.png
data\processed\labelled_4232\Normal\images\Normal-7435.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-7435.png
data\processed\labelled_4232\Normal\images\Normal-4521.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-4521.png
data\processed\labelled_4232\Normal\images\Normal-9492.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-9492.png
data\processed\labelled_4232\Normal\images\Normal-1232.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1232.png
data\processed\labelled_4232\Normal\images\Normal-1324.png,Normal,data\raw\radiography\COVID-19_Radiography_Dataset\Normal\images\Normal-1324.png
