path,source_path
data\processed\unlabelled_16934\images\unlabelled_01163_6b3895571f.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (8027).png
data\processed\unlabelled_16934\images\unlabelled_01164_5ca77a7f6b.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (1966).png
data\processed\unlabelled_16934\images\unlabelled_01165_709af97477.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6924).png
data\processed\unlabelled_16934\images\unlabelled_01166_578f13cc15.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S09662_ses-E19728_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_01167_22c20f44f9.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (9986).png
data\processed\unlabelled_16934\images\unlabelled_01168_f35265c502.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (1168).png
data\processed\unlabelled_16934\images\unlabelled_01169_4ff77e2333.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (4496).png
data\processed\unlabelled_16934\images\unlabelled_01170_392fa79f95.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (9705).png
data\processed\unlabelled_16934\images\unlabelled_01171_121ba06ddc.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\covid_496.png
data\processed\unlabelled_16934\images\unlabelled_01172_34660ba23b.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (4345).png
data\processed\unlabelled_16934\images\unlabelled_01173_ba60c7f8c8.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (9269).png
data\processed\unlabelled_16934\images\unlabelled_01174_d0b8063196.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10916_ses-E26349_run-1_bp-chest_vp-ap_cr.png
data\processed\unlabelled_16934\images\unlabelled_01175_f8bc49d281.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_3877.png
data\processed\unlabelled_16934\images\unlabelled_01176_99ca9f410c.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6896).png
data\processed\unlabelled_16934\images\unlabelled_01177_b8819bc1e9.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_4169.png
data\processed\unlabelled_16934\images\unlabelled_01178_87849f9e6b.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (11884).png
data\processed\unlabelled_16934\images\unlabelled_01179_fa0fc43d32.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (11971).png
data\processed\unlabelled_16934\images\unlabelled_01180_5849972807.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S09901_ses-E16996_run-1_bp-chest_vp-pa_cr.png
data\processed\unlabelled_16934\images\unlabelled_01181_5f1314b030.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6415).png
data\processed\unlabelled_16934\images\unlabelled_01182_530afd37de.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\covid_597.png
data\processed\unlabelled_16934\images\unlabelled_01183_c53e41c280.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6702).png
data\processed\unlabelled_16934\images\unlabelled_01184_a27b3054f4.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S09734_ses-E16677_acq-1_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_01185_688a7d2fba.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6175).png
data\processed\unlabelled_16934\images\unlabelled_01186_4e83ee135f.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (11772).png
data\processed\unlabelled_16934\images\unlabelled_01187_a0857cc2f8.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (8630).png
data\processed\unlabelled_16934\images\unlabelled_01188_f621f62ff4.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10750_ses-E25628_acq-1_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_01189_3636196a21.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (96).png
data\processed\unlabelled_16934\images\unlabelled_01190_afcb0c30d2.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\sub-S12576_ses-E25579_run-1_bp-chest_vp-pa_dx.png
data\processed\unlabelled_16934\images\unlabelled_01191_df6ea8a9ca.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (2038).png
data\processed\unlabelled_16934\images\unlabelled_01192_ed61449cc7.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\covid_1854.png
data\processed\unlabelled_16934\images\unlabelled_01193_593310b00a.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_3785.png
data\processed\unlabelled_16934\images\unlabelled_01194_80c489c8ad.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_1321.png
data\processed\unlabelled_16934\images\unlabelled_01195_52b8bd923f.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Non-COVID\images\non_COVID (10542).png
data\processed\unlabelled_16934\images\unlabelled_01196_423d568a79.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (189).png
data\processed\unlabelled_16934\images\unlabelled_01197_18acc5e3cf.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10110_ses-E23588_run-1_bp-chest_vp-pa_dx.png
data\processed\unlabelled_16934\images\unlabelled_01198_ca47df8809.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (11227).png
data\processed\unlabelled_16934\images\unlabelled_01199_f574892c90.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Non-COVID\images\non_COVID (5082).png
data\processed\unlabelled_16934\images\unlabelled_01200_40bc446536.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_3275.png
data\processed\unlabelled_16934\images\unlabelled_01201_d4127efc23.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (785).png
data\processed\unlabelled_16934\images\unlabelled_01202_db5ad520d1.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Non-COVID\images\non_COVID (10695).png
data\processed\unlabelled_16934\images\unlabelled_01203_1831cbd4e3.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_342.png
data\processed\unlabelled_16934\images\unlabelled_01204_c1c1ff70d1.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (1106).png
data\processed\unlabelled_16934\images\unlabelled_01205_fdc8d23ba6.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_407.png
data\processed\unlabelled_16934\images\unlabelled_01206_c459a0fb80.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S09818_ses-E25581_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_01207_202945226e.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (618).png
data\processed\unlabelled_16934\images\unlabelled_01208_1ffc374fc4.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (4000).png
data\processed\unlabelled_16934\images\unlabelled_01209_4f0679af22.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Test\COVID-19\images\covid_1877.png
data\processed\unlabelled_16934\images\unlabelled_01210_6332cdab8e.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10794_ses-E26346_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_01211_e15fc2a4e6.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (3795).png
data\processed\unlabelled_16934\images\unlabelled_01212_9c5da873c9.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (11508).png
data\processed\unlabelled_16934\images\unlabelled_01213_6c18963998.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S09662_ses-E20072_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_01214_8c0e8f98f0.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10307_ses-E22457_run-1_bp-chest_vp-ap_cr.png
data\processed\unlabelled_16934\images\unlabelled_01215_b69ed5165a.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (8601).png
data\processed\unlabelled_16934\images\unlabelled_01216_8a7ac939f8.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\sub-S09416_ses-E17063_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_01217_7a44789796.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_286.png
data\processed\unlabelled_16934\images\unlabelled_01218_2ce3543f22.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (11631).png
data\processed\unlabelled_16934\images\unlabelled_01219_30e175c7e3.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Test\Normal\images\Normal (188).png
data\processed\unlabelled_16934\images\unlabelled_01220_4cbb8379cb.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (611).png
data\processed\unlabelled_16934\images\unlabelled_01221_5c06dd36cd.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S09952_ses-E17095_run-1_bp-chest_vp-pa_cr.png
data\processed\unlabelled_16934\images\unlabelled_01222_53a5d58ea4.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (1294).png
data\processed\unlabelled_16934\images\unlabelled_01223_2ee02b0b06.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Test\Normal\images\Normal (46).png
data\processed\unlabelled_16934\images\unlabelled_01224_21d538a144.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (8586).png
data\processed\unlabelled_16934\images\unlabelled_01225_2c16144d4a.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10562_ses-E24424_run-1_bp-chest_vp-pa_dx.png
data\processed\unlabelled_16934\images\unlabelled_01226_c9b37517bb.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Non-COVID\images\non_COVID (159).png
data\processed\unlabelled_16934\images\unlabelled_01227_a99ae159cd.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (11282).png
data\processed\unlabelled_16934\images\unlabelled_01228_7b628a36db.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (10401).png
data\processed\unlabelled_16934\images\unlabelled_01229_a1d0eb9d3b.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\covid_1758.png
data\processed\unlabelled_16934\images\unlabelled_01230_ad3328fd4d.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\sub-S09484_ses-E16316_run-1_bp-chest_vp-pa_dx.png
data\processed\unlabelled_16934\images\unlabelled_01231_4160409aa8.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (11970).png
data\processed\unlabelled_16934\images\unlabelled_01232_5998d5552c.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (3466).png
data\processed\unlabelled_16934\images\unlabelled_01233_620357195a.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (1613).png
data\processed\unlabelled_16934\images\unlabelled_01234_496df42955.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6377).png
data\processed\unlabelled_16934\images\unlabelled_01235_8cbbba6eef.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (5925).png
data\processed\unlabelled_16934\images\unlabelled_01236_6b92f22738.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\sub-S09398_ses-E18631_run-1_bp-chest_vp-ap_cr.png
data\processed\unlabelled_16934\images\unlabelled_01237_34b48d917b.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (1859).png
data\processed\unlabelled_16934\images\unlabelled_01238_3061bdafd6.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (5302).png
data\processed\unlabelled_16934\images\unlabelled_01239_9bddc0a875.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_4485.png
data\processed\unlabelled_16934\images\unlabelled_01240_d5b18cb06b.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_71.png
data\processed\unlabelled_16934\images\unlabelled_01241_c0758521fa.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (6465).png
data\processed\unlabelled_16934\images\unlabelled_01242_8022956409.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S11550_ses-E21212_run-1_bp-chest_vp-pa_dx.png
data\processed\unlabelled_16934\images\unlabelled_01243_1c883c377c.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (2257).png
data\processed\unlabelled_16934\images\unlabelled_01244_44d96f4389.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_3724.png
data\processed\unlabelled_16934\images\unlabelled_01245_b79c7719d9.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (11790).png
data\processed\unlabelled_16934\images\unlabelled_01246_5e217d867f.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (3651).png
data\processed\unlabelled_16934\images\unlabelled_01247_3b0dbdad12.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (885).png
data\processed\unlabelled_16934\images\unlabelled_01248_307a836387.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (10753).png
data\processed\unlabelled_16934\images\unlabelled_01249_f9056c7648.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\sub-S09382_ses-E18774_run-1_bp-chest_vp-ap_cr.png
data\processed\unlabelled_16934\images\unlabelled_01250_162dd114e2.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (4407).png
data\processed\unlabelled_16934\images\unlabelled_01251_141f6c32d8.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (11896).png
data\processed\unlabelled_16934\images\unlabelled_01252_c100bd1e6f.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (2031).png
data\processed\unlabelled_16934\images\unlabelled_01253_1305cf7993.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Val\COVID-19\images\covid_2551.png
data\processed\unlabelled_16934\images\unlabelled_01254_8cdf7de555.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (1188).png
data\processed\unlabelled_16934\images\unlabelled_01255_6a3e75f0d8.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (4055).png
data\processed\unlabelled_16934\images\unlabelled_01256_0658446796.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (1516).png
data\processed\unlabelled_16934\images\unlabelled_01257_b1dfa625e5.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (11245).png
data\processed\unlabelled_16934\images\unlabelled_01258_94989090b2.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10733_ses-E18615_run-1_bp-chest_vp-ap_cr.png
data\processed\unlabelled_16934\images\unlabelled_01259_bba9274d1e.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (1038).png
data\processed\unlabelled_16934\images\unlabelled_01260_a64b2277d1.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\sub-S12010_ses-E24813_acq-1_run-1_bp-chest_vp-ll_dx.png
